date,cases,deaths
2020-06-09,1,0.0
2020-06-10,1,0.0
2020-06-11,1,0.0
2020-06-12,1,0.0
2020-06-13,1,0.0
2020-06-14,1,0.0
2020-06-15,1,0.0
2020-06-16,1,0.0
2020-06-17,1,0.0
2020-06-18,1,0.0
2020-06-19,2,0.0
2020-06-20,2,0.0
2020-06-21,2,0.0
2020-06-22,5,0.0
2020-06-23,5,0.0
2020-06-24,5,0.0
2020-06-25,5,0.0
2020-06-26,5,0.0
2020-06-27,5,0.0
2020-06-28,5,0.0
2020-06-29,5,0.0
2020-06-30,5,0.0
2020-07-01,5,0.0
2020-07-02,6,0.0
2020-07-03,6,0.0
2020-07-04,6,0.0
2020-07-05,6,0.0
2020-07-06,6,0.0
2020-07-07,6,0.0
2020-07-08,6,0.0
2020-07-09,6,0.0
2020-07-10,6,0.0
2020-07-11,6,0.0
2020-07-12,6,0.0
2020-07-13,6,0.0
2020-07-14,6,0.0
2020-07-15,6,0.0
2020-07-16,7,0.0
2020-07-17,7,0.0
2020-07-18,7,0.0
2020-07-19,7,0.0
2020-07-20,7,0.0
2020-07-21,7,0.0
2020-07-22,7,0.0
2020-07-23,7,0.0
2020-07-24,7,0.0
2020-07-25,8,0.0
2020-07-26,8,0.0
2020-07-27,8,0.0
2020-07-28,8,0.0
2020-07-29,8,0.0
2020-07-30,8,0.0
2020-07-31,8,0.0
2020-08-01,8,0.0
2020-08-02,8,0.0
2020-08-03,8,0.0
2020-08-04,8,0.0
2020-08-05,8,0.0
2020-08-06,8,0.0
2020-08-07,8,0.0
2020-08-08,8,0.0
2020-08-09,8,0.0
2020-08-10,8,0.0
2020-08-11,8,0.0
2020-08-12,9,0.0
2020-08-13,9,0.0
2020-08-14,10,0.0
2020-08-15,10,0.0
2020-08-16,10,0.0
2020-08-17,10,0.0
2020-08-18,10,0.0
2020-08-19,10,0.0
2020-08-20,10,0.0
2020-08-21,10,0.0
2020-08-22,10,0.0
2020-08-23,10,0.0
2020-08-24,10,0.0
2020-08-25,10,0.0
2020-08-26,10,0.0
2020-08-27,10,0.0
2020-08-28,10,0.0
2020-08-29,10,0.0
2020-08-30,10,0.0
2020-08-31,10,0.0
2020-09-01,10,0.0
2020-09-02,9,0.0
2020-09-03,9,0.0
2020-09-04,9,0.0
2020-09-05,9,0.0
2020-09-06,9,0.0
2020-09-07,9,0.0
2020-09-08,9,0.0
2020-09-09,9,0.0
2020-09-10,9,0.0
2020-09-11,9,0.0
2020-09-12,9,0.0
2020-09-13,9,0.0
2020-09-14,9,0.0
2020-09-15,9,0.0
2020-09-16,9,0.0
2020-09-17,10,0.0
2020-09-18,10,0.0
2020-09-19,10,0.0
2020-09-20,10,0.0
2020-09-21,10,0.0
2020-09-22,10,0.0
2020-09-23,10,0.0
2020-09-24,10,0.0
2020-09-25,10,0.0
2020-09-26,10,0.0
2020-09-27,10,0.0
2020-09-28,10,0.0
2020-09-29,10,0.0
2020-09-30,10,0.0
2020-10-01,10,0.0
2020-10-02,10,0.0
2020-10-03,10,0.0
2020-10-04,10,0.0
2020-10-05,10,0.0
2020-10-06,10,0.0
2020-10-07,10,0.0
2020-10-08,10,0.0
2020-10-09,10,0.0
2020-10-10,10,0.0
2020-10-11,10,0.0
2020-10-12,11,0.0
2020-10-13,12,0.0
2020-10-14,12,0.0
2020-10-15,12,0.0
2020-10-16,12,0.0
2020-10-17,12,0.0
2020-10-18,12,0.0
2020-10-19,12,0.0
2020-10-20,11,0.0
2020-10-21,11,0.0
2020-10-22,11,0.0
2020-10-23,11,0.0
2020-10-24,12,0.0
2020-10-25,12,0.0
2020-10-26,12,0.0
2020-10-27,12,0.0
2020-10-28,12,0.0
2020-10-29,12,0.0
2020-10-30,13,0.0
2020-10-31,13,0.0
2020-11-01,13,0.0
2020-11-02,13,0.0
2020-11-03,14,0.0
2020-11-04,14,0.0
2020-11-05,14,0.0
2020-11-06,15,0.0
2020-11-07,15,0.0
2020-11-08,15,0.0
2020-11-09,15,0.0
2020-11-10,15,0.0
2020-11-11,15,0.0
2020-11-12,16,0.0
2020-11-13,16,0.0
2020-11-14,16,0.0
2020-11-15,16,0.0
2020-11-16,16,0.0
2020-11-17,16,0.0
2020-11-18,16,0.0
2020-11-19,16,0.0
2020-11-20,16,0.0
2020-11-21,16,0.0
2020-11-22,16,0.0
2020-11-23,16,0.0
2020-11-24,16,0.0
2020-11-25,16,0.0
2020-11-26,16,0.0
2020-11-27,16,0.0
2020-11-28,16,0.0
2020-11-29,16,0.0
2020-11-30,16,0.0
2020-12-01,17,0.0
2020-12-02,17,0.0
2020-12-03,17,0.0
2020-12-04,17,0.0
2020-12-05,17,0.0
2020-12-06,17,0.0
2020-12-07,18,0.0
2020-12-08,17,0.0
2020-12-09,17,0.0
2020-12-10,17,0.0
2020-12-11,17,0.0
2020-12-12,17,0.0
2020-12-13,18,0.0
2020-12-14,18,0.0
2020-12-15,18,0.0
2020-12-16,18,0.0
2020-12-17,18,0.0
2020-12-18,20,0.0
2020-12-19,20,0.0
2020-12-20,20,0.0
2020-12-21,20,0.0
2020-12-22,20,0.0
2020-12-23,20,0.0
2020-12-24,20,0.0
2020-12-25,20,0.0
2020-12-26,20,0.0
2020-12-27,20,0.0
2020-12-28,20,0.0
2020-12-29,20,0.0
2020-12-30,20,0.0
2020-12-31,20,0.0
2021-01-01,20,0.0
2021-01-02,20,0.0
2021-01-03,20,0.0
2021-01-04,21,0.0
2021-01-05,21,0.0
2021-01-06,21,0.0
2021-01-07,21,0.0
2021-01-08,21,0.0
2021-01-09,20,0.0
2021-01-10,20,0.0
2021-01-11,20,0.0
2021-01-12,20,0.0
2021-01-13,20,0.0
2021-01-14,20,0.0
2021-01-15,20,0.0
2021-01-16,20,0.0
2021-01-17,21,0.0
2021-01-18,21,0.0
2021-01-19,21,0.0
2021-01-20,21,0.0
2021-01-21,21,0.0
2021-01-22,21,0.0
2021-01-23,21,0.0
2021-01-24,21,0.0
2021-01-25,21,0.0
2021-01-26,22,0.0
2021-01-27,22,0.0
2021-01-28,22,0.0
2021-01-29,23,0.0
2021-01-30,23,0.0
2021-01-31,23,0.0
2021-02-01,23,0.0
2021-02-02,23,0.0
2021-02-03,23,0.0
2021-02-04,23,0.0
2021-02-05,23,0.0
2021-02-06,23,0.0
2021-02-07,23,0.0
2021-02-08,23,0.0
2021-02-09,23,0.0
